PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
641,0.0,1.0,0.3333333333333333,0.0,0.0,0.12083384615384615,0.0,1.0,0.0,0.0,1.0
644,1.0,1.0,0.5353982843137254,0.0,0.0,0.8691661538461539,0.0,1.0,0.0,0.0,1.0
647,0.0,1.0,0.3125,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
649,0.0,1.0,0.5353982843137254,0.0,0.0,0.11615384615384615,0.0,1.0,0.0,0.0,1.0
650,1.0,1.0,0.3958333333333333,0.0,0.0,0.11615384615384615,1.0,0.0,0.0,0.0,1.0
651,0.0,1.0,0.5353982843137254,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
652,1.0,0.5,0.2916666666666667,0.0,0.16666666666666666,0.35384615384615387,1.0,0.0,0.0,0.0,1.0
653,0.0,1.0,0.3541666666666667,0.0,0.0,0.1297430769230769,0.0,1.0,0.0,0.0,1.0
654,1.0,1.0,0.5353982843137254,0.0,0.0,0.12044923076923077,1.0,0.0,0.0,1.0,0.0
655,0.0,1.0,0.2916666666666667,0.0,0.0,0.10384615384615385,1.0,0.0,0.0,1.0,0.0
657,0.0,1.0,0.5353982843137254,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
658,0.0,1.0,0.5833333333333334,0.2,0.16666666666666666,0.23846153846153847,1.0,0.0,0.0,1.0,0.0
659,0.0,0.5,0.3958333333333333,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
662,0.0,1.0,0.75,0.0,0.0,0.11115384615384614,0.0,1.0,1.0,0.0,0.0
663,0.0,0.0,0.8958333333333334,0.0,0.0,0.39365384615384613,0.0,1.0,0.0,0.0,1.0
664,0.0,1.0,0.6666666666666666,0.0,0.0,0.11532,0.0,1.0,0.0,0.0,1.0
665,1.0,1.0,0.3333333333333333,0.2,0.0,0.12192307692307693,0.0,1.0,0.0,0.0,1.0
667,0.0,0.5,0.4375,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
668,0.0,1.0,0.5353982843137254,0.0,0.0,0.11961538461538462,0.0,1.0,0.0,0.0,1.0
669,0.0,1.0,0.8125,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
670,1.0,0.0,0.5353982843137254,0.2,0.0,0.8,1.0,0.0,0.0,0.0,1.0
671,1.0,0.5,0.75,0.2,0.16666666666666666,0.6,1.0,0.0,0.0,0.0,1.0
672,0.0,0.0,0.5625,0.2,0.0,0.8,0.0,1.0,0.0,0.0,1.0
674,1.0,0.5,0.5625,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
675,0.0,0.5,0.5353982843137254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
676,0.0,1.0,0.2916666666666667,0.0,0.0,0.11961538461538462,0.0,1.0,0.0,0.0,1.0
677,0.0,1.0,0.4270833333333333,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
678,1.0,1.0,0.2916666666666667,0.0,0.0,0.1514107692307692,1.0,0.0,0.0,0.0,1.0
679,0.0,1.0,0.8125,0.2,1.0,0.7215384615384615,1.0,0.0,0.0,0.0,1.0
681,0.0,1.0,0.5353982843137254,0.0,0.0,0.12519230769230769,1.0,0.0,0.0,1.0,0.0
683,0.0,1.0,0.3333333333333333,0.0,0.0,0.14192307692307693,0.0,1.0,0.0,0.0,1.0
684,0.0,1.0,0.20833333333333334,1.0,0.3333333333333333,0.7215384615384615,0.0,1.0,0.0,0.0,1.0
686,0.0,0.5,0.4375,0.2,0.3333333333333333,0.63968,0.0,1.0,1.0,0.0,0.0
687,0.0,1.0,0.20833333333333334,0.8,0.16666666666666666,0.6105769230769231,0.0,1.0,0.0,0.0,1.0
688,0.0,1.0,0.3125,0.0,0.0,0.15647384615384616,0.0,1.0,0.0,0.0,1.0
689,0.0,1.0,0.2916666666666667,0.0,0.0,0.11993538461538461,0.0,1.0,0.0,0.0,1.0
691,1.0,0.0,0.5625,0.2,0.0,0.8769230769230769,0.0,1.0,0.0,0.0,1.0
692,1.0,1.0,0.0,0.0,0.16666666666666666,0.20641076923076923,1.0,0.0,1.0,0.0,0.0
693,1.0,1.0,0.5353982843137254,0.0,0.0,0.8691661538461539,0.0,1.0,0.0,0.0,1.0
694,0.0,1.0,0.4375,0.0,0.0,0.11115384615384614,0.0,1.0,1.0,0.0,0.0
696,0.0,0.5,1.0,0.0,0.0,0.2076923076923077,0.0,1.0,0.0,0.0,1.0
697,0.0,1.0,0.8333333333333334,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
698,1.0,1.0,0.5353982843137254,0.0,0.0,0.11897384615384615,1.0,0.0,0.0,1.0,0.0
700,0.0,1.0,0.7916666666666666,0.0,0.0,0.1176923076923077,0.0,1.0,0.0,0.0,1.0
702,1.0,0.0,0.6458333333333334,0.0,0.0,0.40442307692307694,0.0,1.0,0.0,0.0,1.0
703,0.0,1.0,0.2916666666666667,0.0,0.16666666666666666,0.2223723076923077,1.0,0.0,1.0,0.0,0.0
704,0.0,1.0,0.4375,0.0,0.0,0.11910307692307692,0.0,1.0,0.0,1.0,0.0
705,0.0,1.0,0.4583333333333333,0.2,0.0,0.12083384615384615,0.0,1.0,0.0,0.0,1.0
706,0.0,0.5,0.7291666666666666,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1.0
707,1.0,0.5,0.8541666666666666,0.0,0.0,0.2076923076923077,1.0,0.0,0.0,0.0,1.0
708,1.0,0.0,0.7916666666666666,0.0,0.0,0.40442307692307694,0.0,1.0,0.0,0.0,1.0
710,1.0,1.0,0.5353982843137254,0.2,0.16666666666666666,0.23455076923076923,0.0,1.0,1.0,0.0,0.0
711,1.0,0.0,0.4166666666666667,0.0,0.0,0.7616030769230768,1.0,0.0,1.0,0.0,0.0
712,0.0,0.0,0.5353982843137254,0.0,0.0,0.4084615384615385,0.0,1.0,0.0,0.0,1.0
713,1.0,0.0,0.9166666666666666,0.2,0.0,0.8,0.0,1.0,0.0,0.0,1.0
714,0.0,1.0,0.5208333333333334,0.0,0.0,0.14589692307692306,0.0,1.0,0.0,0.0,1.0
715,0.0,0.5,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
716,0.0,1.0,0.3125,0.0,0.0,0.1176923076923077,0.0,1.0,0.0,0.0,1.0
718,1.0,0.5,0.4791666666666667,0.0,0.0,0.16153846153846155,1.0,0.0,0.0,0.0,1.0
719,0.0,1.0,0.5353982843137254,0.0,0.0,0.23846153846153847,0.0,1.0,0.0,1.0,0.0
720,0.0,1.0,0.6041666666666666,0.0,0.0,0.11961538461538462,0.0,1.0,0.0,0.0,1.0
721,1.0,0.5,0.041666666666666664,0.0,0.16666666666666666,0.5076923076923077,1.0,0.0,0.0,0.0,1.0
722,0.0,1.0,0.2708333333333333,0.2,0.0,0.10852615384615384,0.0,1.0,0.0,0.0,1.0
723,0.0,0.5,0.625,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
724,0.0,0.5,0.9583333333333334,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
725,1.0,0.0,0.4791666666666667,0.2,0.0,0.816923076923077,0.0,1.0,0.0,0.0,1.0
726,0.0,1.0,0.3333333333333333,0.0,0.0,0.13326923076923075,0.0,1.0,0.0,0.0,1.0
727,1.0,0.5,0.5416666666666666,0.6,0.0,0.3230769230769231,1.0,0.0,0.0,0.0,1.0
728,1.0,1.0,0.5353982843137254,0.0,0.0,0.11903846153846154,1.0,0.0,0.0,1.0,0.0
729,0.0,0.5,0.4375,0.2,0.0,0.4,0.0,1.0,0.0,0.0,1.0
730,0.0,1.0,0.4375,0.2,0.0,0.12192307692307693,1.0,0.0,0.0,0.0,1.0
732,0.0,1.0,0.14583333333333334,0.0,0.0,0.2890384615384616,0.0,1.0,1.0,0.0,0.0
733,0.0,0.5,0.5353982843137254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
734,0.0,0.5,0.3958333333333333,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
735,0.0,0.5,0.3958333333333333,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
736,0.0,1.0,0.5104166666666666,0.0,0.0,0.2476923076923077,0.0,1.0,0.0,0.0,1.0
737,0.0,1.0,0.9166666666666666,0.2,0.5,0.5288461538461539,1.0,0.0,0.0,0.0,1.0
739,0.0,1.0,0.5353982843137254,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
740,0.0,1.0,0.5353982843137254,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
741,1.0,0.0,0.5353982843137254,0.0,0.0,0.46153846153846156,0.0,1.0,0.0,0.0,1.0
744,0.0,1.0,0.4166666666666667,0.2,0.0,0.2476923076923077,0.0,1.0,0.0,0.0,1.0
745,1.0,1.0,0.5625,0.0,0.0,0.12192307692307693,0.0,1.0,0.0,0.0,1.0
747,0.0,1.0,0.25,0.2,0.16666666666666666,0.31153846153846154,0.0,1.0,0.0,0.0,1.0
748,1.0,0.5,0.5416666666666666,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0
749,0.0,0.0,0.3125,0.2,0.0,0.816923076923077,0.0,1.0,0.0,0.0,1.0
750,0.0,1.0,0.5625,0.0,0.0,0.11923076923076924,0.0,1.0,0.0,1.0,0.0
751,1.0,0.5,0.0,0.2,0.16666666666666666,0.35384615384615387,1.0,0.0,0.0,0.0,1.0
752,1.0,1.0,0.041666666666666664,0.0,0.16666666666666666,0.19192307692307692,0.0,1.0,0.0,0.0,1.0
753,0.0,1.0,0.6041666666666666,0.0,0.0,0.14615384615384616,0.0,1.0,0.0,0.0,1.0
754,0.0,1.0,0.3958333333333333,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
755,1.0,0.5,0.9166666666666666,0.2,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0
757,0.0,1.0,0.5,0.0,0.0,0.11993538461538461,0.0,1.0,0.0,0.0,1.0
758,0.0,0.5,0.2916666666666667,0.0,0.0,0.17692307692307693,0.0,1.0,0.0,0.0,1.0
759,0.0,1.0,0.625,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
761,0.0,1.0,0.5353982843137254,0.0,0.0,0.2230769230769231,0.0,1.0,0.0,0.0,1.0
762,0.0,1.0,0.7708333333333334,0.0,0.0,0.10961538461538461,0.0,1.0,0.0,0.0,1.0
763,1.0,1.0,0.3333333333333333,0.0,0.0,0.11121846153846153,0.0,1.0,1.0,0.0,0.0
765,0.0,1.0,0.25,0.0,0.0,0.11961538461538462,0.0,1.0,0.0,0.0,1.0
767,0.0,0.0,0.5353982843137254,0.0,0.0,0.6092307692307692,0.0,1.0,1.0,0.0,0.0
768,0.0,1.0,0.5520833333333334,0.0,0.0,0.11923076923076924,1.0,0.0,0.0,1.0,0.0
769,0.0,1.0,0.5353982843137254,0.2,0.0,0.37153846153846154,0.0,1.0,0.0,1.0,0.0
770,0.0,1.0,0.5833333333333334,0.0,0.0,0.12865384615384617,0.0,1.0,0.0,0.0,1.0
771,0.0,1.0,0.4166666666666667,0.0,0.0,0.14615384615384616,0.0,1.0,0.0,0.0,1.0
772,0.0,1.0,0.9166666666666666,0.0,0.0,0.12083384615384615,0.0,1.0,0.0,0.0,1.0
774,0.0,1.0,0.5353982843137254,0.0,0.0,0.11115384615384614,0.0,1.0,1.0,0.0,0.0
776,0.0,1.0,0.2916666666666667,0.0,0.0,0.11923076923076924,0.0,1.0,0.0,0.0,1.0
777,0.0,1.0,0.5353982843137254,0.0,0.0,0.11923076923076924,0.0,1.0,0.0,1.0,0.0
778,1.0,1.0,0.020833333333333332,0.0,0.0,0.19192307692307692,1.0,0.0,0.0,0.0,1.0
779,0.0,1.0,0.5353982843137254,0.0,0.0,0.11903846153846154,0.0,1.0,0.0,1.0,0.0
781,1.0,1.0,0.1875,0.0,0.0,0.11121846153846153,1.0,0.0,1.0,0.0,0.0
782,1.0,0.0,0.2708333333333333,0.2,0.0,0.8769230769230769,1.0,0.0,0.0,0.0,1.0
783,0.0,0.0,0.5208333333333334,0.0,0.0,0.46153846153846156,0.0,1.0,0.0,0.0,1.0
784,0.0,1.0,0.5353982843137254,0.2,0.3333333333333333,0.36076923076923073,0.0,1.0,0.0,0.0,1.0
785,0.0,1.0,0.4375,0.0,0.0,0.10846153846153846,0.0,1.0,0.0,0.0,1.0
786,0.0,1.0,0.4375,0.0,0.0,0.11153846153846154,0.0,1.0,0.0,0.0,1.0
787,1.0,1.0,0.2916666666666667,0.0,0.0,0.11532,1.0,0.0,0.0,0.0,1.0
788,0.0,1.0,0.08333333333333333,0.8,0.16666666666666666,0.4480769230769231,0.0,1.0,0.0,1.0,0.0
791,0.0,1.0,0.5353982843137254,0.0,0.0,0.11923076923076924,0.0,1.0,0.0,1.0,0.0
792,0.0,0.5,0.25,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1.0
794,0.0,0.0,0.5353982843137254,0.0,0.0,0.4722430769230769,0.0,1.0,1.0,0.0,0.0
795,0.0,1.0,0.4375,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
796,0.0,0.5,0.7291666666666666,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
797,1.0,0.0,0.9375,0.0,0.0,0.39891076923076924,1.0,0.0,0.0,0.0,1.0
798,1.0,1.0,0.5625,0.0,0.0,0.13358923076923077,1.0,0.0,0.0,0.0,1.0
799,0.0,1.0,0.5416666666666666,0.0,0.0,0.11121846153846153,0.0,1.0,1.0,0.0,0.0
800,0.0,1.0,0.5416666666666666,0.2,0.16666666666666666,0.37153846153846154,1.0,0.0,0.0,0.0,1.0
801,0.0,0.5,0.625,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
802,1.0,0.5,0.5625,0.2,0.16666666666666666,0.40384615384615385,1.0,0.0,0.0,0.0,1.0
805,1.0,1.0,0.4791666666666667,0.0,0.0,0.1073076923076923,0.0,1.0,0.0,0.0,1.0
806,0.0,1.0,0.5625,0.0,0.0,0.11961538461538462,0.0,1.0,0.0,0.0,1.0
807,0.0,0.0,0.7291666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
808,0.0,1.0,0.2916666666666667,0.0,0.0,0.11961538461538462,1.0,0.0,0.0,0.0,1.0
809,0.0,0.5,0.7291666666666666,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
810,1.0,0.0,0.6041666666666666,0.2,0.0,0.816923076923077,1.0,0.0,0.0,0.0,1.0
811,0.0,1.0,0.4583333333333333,0.0,0.0,0.12134615384615385,0.0,1.0,0.0,0.0,1.0
812,0.0,1.0,0.7291666666666666,0.0,0.0,0.37153846153846154,0.0,1.0,0.0,0.0,1.0
813,0.0,0.5,0.6458333333333334,0.0,0.0,0.16153846153846155,0.0,1.0,0.0,0.0,1.0
814,0.0,1.0,0.041666666666666664,0.8,0.3333333333333333,0.48115384615384615,1.0,0.0,0.0,0.0,1.0
815,0.0,1.0,0.5520833333333334,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
816,0.0,0.0,0.5353982843137254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
817,0.0,1.0,0.3958333333333333,0.0,0.0,0.12192307692307693,1.0,0.0,0.0,0.0,1.0
818,0.0,0.5,0.5625,0.2,0.16666666666666666,0.5692953846153845,0.0,1.0,1.0,0.0,0.0
819,0.0,1.0,0.8125,0.0,0.0,0.09923076923076923,0.0,1.0,0.0,0.0,1.0
820,0.0,1.0,0.125,0.6,0.3333333333333333,0.4292307692307692,0.0,1.0,0.0,0.0,1.0
822,1.0,1.0,0.4791666666666667,0.0,0.0,0.13326923076923075,0.0,1.0,0.0,0.0,1.0
823,0.0,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
824,1.0,1.0,0.4791666666666667,0.0,0.16666666666666666,0.19192307692307692,1.0,0.0,0.0,0.0,1.0
826,0.0,1.0,0.5353982843137254,0.0,0.0,0.10692307692307693,0.0,1.0,0.0,1.0,0.0
827,0.0,1.0,0.5353982843137254,0.0,0.0,0.8691661538461539,0.0,1.0,0.0,0.0,1.0
829,1.0,1.0,0.5353982843137254,0.0,0.0,0.11923076923076924,0.0,1.0,0.0,1.0,0.0
831,1.0,1.0,0.22916666666666666,0.2,0.0,0.2223723076923077,1.0,0.0,1.0,0.0,0.0
833,0.0,1.0,0.5353982843137254,0.0,0.0,0.11121846153846153,0.0,1.0,1.0,0.0,0.0
834,0.0,1.0,0.3958333333333333,0.0,0.0,0.12083384615384615,0.0,1.0,0.0,0.0,1.0
835,0.0,1.0,0.2916666666666667,0.0,0.0,0.12769230769230772,0.0,1.0,0.0,0.0,1.0
837,0.0,1.0,0.3541666666666667,0.0,0.0,0.13326923076923075,0.0,1.0,0.0,0.0,1.0
838,0.0,1.0,0.5353982843137254,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
839,1.0,1.0,0.5833333333333334,0.0,0.0,0.8691661538461539,0.0,1.0,0.0,0.0,1.0
840,1.0,0.0,0.5353982843137254,0.0,0.0,0.45692307692307693,0.0,1.0,1.0,0.0,0.0
841,0.0,1.0,0.3333333333333333,0.0,0.0,0.12192307692307693,0.0,1.0,0.0,0.0,1.0
842,0.0,0.5,0.25,0.0,0.0,0.16153846153846155,0.0,1.0,0.0,0.0,1.0
843,1.0,0.0,0.5416666666666666,0.0,0.0,0.47692307692307695,1.0,0.0,1.0,0.0,0.0
844,0.0,1.0,0.6354166666666666,0.0,0.0,0.09903846153846153,0.0,1.0,1.0,0.0,0.0
845,0.0,1.0,0.2708333333333333,0.0,0.0,0.13326923076923075,0.0,1.0,0.0,0.0,1.0
846,0.0,1.0,0.7916666666666666,0.0,0.0,0.11615384615384615,0.0,1.0,0.0,0.0,1.0
848,0.0,1.0,0.6458333333333334,0.0,0.0,0.12147384615384615,0.0,1.0,1.0,0.0,0.0
849,0.0,0.5,0.5,0.0,0.16666666666666666,0.5076923076923077,0.0,1.0,0.0,0.0,1.0
851,0.0,1.0,0.0,0.8,0.3333333333333333,0.48115384615384615,0.0,1.0,0.0,0.0,1.0
853,0.0,1.0,0.10416666666666667,0.2,0.16666666666666666,0.23455076923076923,1.0,0.0,1.0,0.0,0.0
854,1.0,0.0,0.25,0.0,0.16666666666666666,0.6061538461538462,1.0,0.0,0.0,0.0,1.0
855,0.0,0.5,0.8333333333333334,0.2,0.0,0.4,1.0,0.0,0.0,0.0,1.0
856,1.0,1.0,0.2916666666666667,0.0,0.16666666666666666,0.14384615384615385,1.0,0.0,0.0,0.0,1.0
858,1.0,0.0,0.9791666666666666,0.0,0.0,0.4084615384615385,0.0,1.0,0.0,0.0,1.0
859,1.0,1.0,0.4166666666666667,0.0,0.5,0.29628153846153843,1.0,0.0,1.0,0.0,0.0
860,0.0,1.0,0.5353982843137254,0.0,0.0,0.11121846153846153,0.0,1.0,1.0,0.0,0.0
861,0.0,1.0,0.7708333333333334,0.4,0.0,0.21705076923076924,0.0,1.0,0.0,0.0,1.0
862,0.0,0.5,0.3541666666666667,0.2,0.0,0.17692307692307693,0.0,1.0,0.0,0.0,1.0
863,1.0,0.0,0.9166666666666666,0.0,0.0,0.39891076923076924,1.0,0.0,0.0,0.0,1.0
865,0.0,0.5,0.4166666666666667,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
866,1.0,0.5,0.7916666666666666,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0
867,1.0,0.5,0.4791666666666667,0.2,0.0,0.21320461538461538,1.0,0.0,1.0,0.0,0.0
868,0.0,0.0,0.5625,0.0,0.0,0.7768584615384616,0.0,1.0,0.0,0.0,1.0
869,0.0,1.0,0.5353982843137254,0.0,0.0,0.14615384615384616,0.0,1.0,0.0,0.0,1.0
870,1.0,1.0,0.0,0.2,0.16666666666666666,0.17128153846153846,0.0,1.0,0.0,0.0,1.0
871,0.0,1.0,0.4583333333333333,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
872,1.0,0.0,0.8958333333333334,0.2,0.16666666666666666,0.8085261538461539,1.0,0.0,0.0,0.0,1.0
873,0.0,0.0,0.6041666666666666,0.0,0.0,0.07692307692307693,0.0,1.0,0.0,0.0,1.0
874,0.0,1.0,0.8958333333333334,0.0,0.0,0.13846153846153847,0.0,1.0,0.0,0.0,1.0
875,1.0,0.5,0.5,0.2,0.0,0.36923076923076925,1.0,0.0,1.0,0.0,0.0
876,1.0,1.0,0.22916666666666666,0.0,0.0,0.11115384615384614,1.0,0.0,1.0,0.0,0.0
877,0.0,1.0,0.3333333333333333,0.0,0.0,0.15147384615384615,0.0,1.0,0.0,0.0,1.0
878,0.0,1.0,0.3125,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
879,0.0,1.0,0.5353982843137254,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
881,1.0,0.5,0.4375,0.0,0.16666666666666666,0.4,1.0,0.0,0.0,0.0,1.0
882,0.0,1.0,0.6041666666666666,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
883,0.0,1.0,0.375,0.0,0.0,0.16179538461538462,1.0,0.0,0.0,0.0,1.0
884,0.0,0.5,0.5,0.0,0.0,0.16153846153846155,0.0,1.0,0.0,0.0,1.0
885,0.0,1.0,0.4375,0.0,0.0,0.10846153846153846,0.0,1.0,0.0,0.0,1.0
886,0.0,1.0,0.7291666666666666,0.0,0.8333333333333334,0.4480769230769231,1.0,0.0,0.0,1.0,0.0
887,0.0,0.5,0.4791666666666667,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
888,1.0,0.0,0.3125,0.0,0.0,0.46153846153846156,1.0,0.0,0.0,0.0,1.0
889,0.0,1.0,0.5353982843137254,0.2,0.3333333333333333,0.36076923076923073,1.0,0.0,0.0,0.0,1.0
890,1.0,0.0,0.4583333333333333,0.0,0.0,0.46153846153846156,0.0,1.0,1.0,0.0,0.0
891,0.0,1.0,0.5833333333333334,0.0,0.0,0.11923076923076924,0.0,1.0,0.0,1.0,0.0
